id,shelf,shelf_name,division,book,book_name,section,page,path,formula,tabulated,num_n,num_k,wl_n_min,wl_n_max,wl_k_min,wl_k_max,wl_min,wl_max
3078,other,OTHER - miscellaneous materials,Optical adhesives,Norland_NOA-61,Norland NOA 61,,Norland,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/optical adhesives/NOA-61/Norland.yml,5,f,0,0,0.45,1.55,0.45,1.55,0.45,1.55
3079,other,OTHER - miscellaneous materials,Optical adhesives,Norland_NOA-61,Norland NOA 61,,Joseph,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/optical adhesives/NOA-61/Joseph.yml,0,n,677,0,0.2458,1.688,0.2458,1.688,0.2458,1.688
3080,other,OTHER - miscellaneous materials,Optical adhesives,Norland_NOA-170,Norland NOA 170,,Iezzi,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/optical adhesives/NOA-170/Iezzi.yml,0,n,701,0,0.3,1.0,0.3,1.0,0.3,1.0
3081,other,OTHER - miscellaneous materials,Optical adhesives,Norland_NOA-1348,Norland NOA 1348,,Iezzi,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/optical adhesives/NOA-1348/Iezzi.yml,0,n,701,0,0.3,1.0,0.3,1.0,0.3,1.0
3082,other,OTHER - miscellaneous materials,Microscopy mounting media,Eukitt,Eukitt,,Nyakuchena,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/microscopy mounting media/Eukitt/Nyakuchena.yml,5,f,0,0,1.1,1.65,1.1,1.65,1.1,1.65
3083,other,OTHER - miscellaneous materials,Microscopy mounting media,FluorSave,FluorSave,,Nyakuchena,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/microscopy mounting media/FluorSave/Nyakuchena.yml,5,f,0,0,1.1,1.65,1.1,1.65,1.1,1.65
3084,other,OTHER - miscellaneous materials,Resists,pmma_resists,PMMA resists,,Microchem495,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/resists/Microchem 495.yml,5,f,0,0,0.2,1.1,0.2,1.1,0.2,1.1
3085,other,OTHER - miscellaneous materials,Resists,pmma_resists,PMMA resists,,Microchem950,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/resists/Microchem 950.yml,5,f,0,0,0.2,1.1,0.2,1.1,0.2,1.1
3086,other,OTHER - miscellaneous materials,Resists,copolymer_resists,Copolymer resists,,Microchem85mEL,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/resists/Microchem 8.5 mEL.yml,5,f,0,0,0.2,1.1,0.2,1.1,0.2,1.1
3087,other,OTHER - miscellaneous materials,Resists,negative_tone_photoresists,Negative tone photoresists,,microresistEpoCore,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/resists/Micro resist EpoCore.yml,5,f,0,0,0.45,1.55,0.45,1.55,0.45,1.55
3088,other,OTHER - miscellaneous materials,Resists,negative_tone_photoresists,Negative tone photoresists,,microresistEpoClad,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/resists/Micro resist EpoClad.yml,5,f,0,0,0.45,1.55,0.45,1.55,0.45,1.55
3089,other,OTHER - miscellaneous materials,Resists,negative_tone_photoresists,Negative tone photoresists,,microresist_ma-N405_ma-T1050,"/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/resists/Micro resist ma-N 405, ma-T 1050.yml",0,nk,902,902,0.375,1.69,0.375,1.69,0.375,1.69
3090,other,OTHER - miscellaneous materials,Resists,negative_tone_photoresists,Negative tone photoresists,,microresist_ma-N1407,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/resists/Micro resist ma-N 1407.yml,0,nk,642,642,0.3014,1.688,0.3014,1.688,0.3014,1.688
3091,other,OTHER - miscellaneous materials,Resists,negative_tone_photoresists,Negative tone photoresists,,Microchem_SU8_2000,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/resists/Microchem SU-8 2000.yml,5,f,0,0,0.32,0.8,0.32,0.8,0.32,0.8
3092,other,OTHER - miscellaneous materials,Resists,negative_tone_photoresists,Negative tone photoresists,,Microchem_SU8_3000,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/resists/Microchem SU-8 3000.yml,5,f,0,0,0.32,1.7,0.32,1.7,0.32,1.7
3093,other,OTHER - miscellaneous materials,Perovskite,CH3NH3PbBr3,"CH3NH3PbBr3 (Methylammonium lead tribromide, MAPbBr3)",,Ishteev,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/CH3NH3PbBr3/Ishteev.yml,0,nk,1041,1041,0.29,3.3,0.29,3.3,0.29,3.3
3094,other,OTHER - miscellaneous materials,Perovskite,CH3NH3PbI3,"CH3NH3PbI3 (Methylammonium lead iodide, MAPbI3)",,Leguy,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/CH3NH3PbI3/Leguy.yml,0,nk,541,541,0.249,0.789,0.249,0.789,0.249,0.789
3095,other,OTHER - miscellaneous materials,Perovskite,CH3NH3PbI3,"CH3NH3PbI3 (Methylammonium lead iodide, MAPbI3)",,Leguy-hydrated,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/CH3NH3PbI3/Leguy-hydrated.yml,0,nk,221,221,0.207,0.427,0.207,0.427,0.207,0.427
3096,other,OTHER - miscellaneous materials,Perovskite,CH3NH3PbI3,"CH3NH3PbI3 (Methylammonium lead iodide, MAPbI3)",,Ball,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/CH3NH3PbI3/Ball.yml,0,nk,599,599,0.301,0.899,0.301,0.899,0.301,0.899
3097,other,OTHER - miscellaneous materials,Perovskite,CH3NH3PbI3,"CH3NH3PbI3 (Methylammonium lead iodide, MAPbI3)",,Phillips,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/CH3NH3PbI3/Phillips.yml,0,nk,586,586,0.300009583,1.501320923,0.300009583,1.501320923,0.300009583,1.501320923
3098,other,OTHER - miscellaneous materials,Perovskite,Cs2AgBiBr6,"Cs2AgBiBr6 (Cesium silver bismuth bromide, CABB)",,Jobsis,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/Cs2AgBiBr6/Jobsis.yml,0,nk,700,700,0.3,1.698,0.3,1.698,0.3,1.698
3099,other,OTHER - miscellaneous materials,Perovskite,CsPbBr3,CsPbBr3 (Cesium lead tribromide),,Ermolaev-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/CsPbBr3/Ermolaev-o.yml,0,nk,450,450,0.5,0.949,0.5,0.949,0.5,0.949
3100,other,OTHER - miscellaneous materials,Perovskite,CsPbBr3,CsPbBr3 (Cesium lead tribromide),,Ermolaev-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/CsPbBr3/Ermolaev-e.yml,0,nk,450,450,0.5,0.949,0.5,0.949,0.5,0.949
3101,other,OTHER - miscellaneous materials,Perovskite,CsPbCl3,CsPbCl3 (Cesium lead trichloride),,Ermolaev-o,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/CsPbCl3/Ermolaev-o.yml,0,nk,401,401,0.4,0.8,0.4,0.8,0.4,0.8
3102,other,OTHER - miscellaneous materials,Perovskite,CsPbCl3,CsPbCl3 (Cesium lead trichloride),,Ermolaev-e,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/CsPbCl3/Ermolaev-e.yml,0,nk,401,401,0.4,0.8,0.4,0.8,0.4,0.8
3103,other,OTHER - miscellaneous materials,Perovskite,CsPbI3,CsPbI3 (Cesium lead triiodide),,Aftenieva,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/CsPbI3/Aftenieva.yml,0,nk,781,781,0.3,1.2,0.3,1.2,0.3,1.2
3104,other,OTHER - miscellaneous materials,Perovskite,"CsPb(Br,Cl)3","CsPb(Br,Cl)3 (Cesium lead tribromide - Cesium lead trichloride)",,Ermolaev-Br1.3Cl1.7-o,"/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/CsPb(Br,Cl)3/Ermolaev-Br1.3Cl1.7-o.yml",0,nk,46,46,0.455,0.5,0.455,0.5,0.455,0.5
3105,other,OTHER - miscellaneous materials,Perovskite,"CsPb(Br,Cl)3","CsPb(Br,Cl)3 (Cesium lead tribromide - Cesium lead trichloride)",,Ermolaev-Br1.3Cl1.7-e,"/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/CsPb(Br,Cl)3/Ermolaev-Br1.3Cl1.7-e.yml",0,nk,46,46,0.455,0.5,0.455,0.5,0.455,0.5
3106,other,OTHER - miscellaneous materials,Perovskite,"CsPb(Br,Cl)3","CsPb(Br,Cl)3 (Cesium lead tribromide - Cesium lead trichloride)",,Ermolaev-Br1.8Cl1.2-o,"/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/CsPb(Br,Cl)3/Ermolaev-Br1.8Cl1.2-o.yml",0,nk,237,237,0.464,0.7,0.464,0.7,0.464,0.7
3107,other,OTHER - miscellaneous materials,Perovskite,"CsPb(Br,Cl)3","CsPb(Br,Cl)3 (Cesium lead tribromide - Cesium lead trichloride)",,Ermolaev-Br1.8Cl1.2-e,"/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/CsPb(Br,Cl)3/Ermolaev-Br1.8Cl1.2-e.yml",0,nk,237,237,0.464,0.7,0.464,0.7,0.464,0.7
3108,other,OTHER - miscellaneous materials,Perovskite,2D_HOIP,2D HOIP (Hybrid organic-inorganic perovskite),,Song-RP1,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/2D HOIP/Song-RP1.yml,0,nk,594,594,0.370914,1.68702,0.370914,1.68702,0.370914,1.68702
3109,other,OTHER - miscellaneous materials,Perovskite,2D_HOIP,2D HOIP (Hybrid organic-inorganic perovskite),,Song-RP2,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/2D HOIP/Song-RP2.yml,0,nk,594,594,0.370914,1.68702,0.370914,1.68702,0.370914,1.68702
3110,other,OTHER - miscellaneous materials,Perovskite,2D_HOIP,2D HOIP (Hybrid organic-inorganic perovskite),,Song-RP3,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/2D HOIP/Song-RP3.yml,0,nk,594,594,0.370914,1.68702,0.370914,1.68702,0.370914,1.68702
3111,other,OTHER - miscellaneous materials,Perovskite,2D_HOIP,2D HOIP (Hybrid organic-inorganic perovskite),,Song-RP4,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/2D HOIP/Song-RP4.yml,0,nk,594,594,0.370914,1.68702,0.370914,1.68702,0.370914,1.68702
3112,other,OTHER - miscellaneous materials,Perovskite,2D_HOIP,2D HOIP (Hybrid organic-inorganic perovskite),,Song-RP5,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/2D HOIP/Song-RP5.yml,0,nk,594,594,0.370914,1.68702,0.370914,1.68702,0.370914,1.68702
3113,other,OTHER - miscellaneous materials,Perovskite,2D_HOIP,2D HOIP (Hybrid organic-inorganic perovskite),,Song-DJ1,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/2D HOIP/Song-DJ1.yml,0,nk,594,594,0.370914,1.68702,0.370914,1.68702,0.370914,1.68702
3114,other,OTHER - miscellaneous materials,Perovskite,2D_HOIP,2D HOIP (Hybrid organic-inorganic perovskite),,Song-DJ2,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/2D HOIP/Song-DJ2.yml,0,nk,594,594,0.370914,1.68702,0.370914,1.68702,0.370914,1.68702
3115,other,OTHER - miscellaneous materials,Perovskite,2D_HOIP,2D HOIP (Hybrid organic-inorganic perovskite),,Song-DJ3,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/2D HOIP/Song-DJ3.yml,0,nk,594,594,0.370914,1.68702,0.370914,1.68702,0.370914,1.68702
3116,other,OTHER - miscellaneous materials,Perovskite,2D_HOIP,2D HOIP (Hybrid organic-inorganic perovskite),,Song-DJ4,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/perovskite/2D HOIP/Song-DJ4.yml,0,nk,594,594,0.370914,1.68702,0.370914,1.68702,0.370914,1.68702
3117,other,OTHER - miscellaneous materials,Quantum dots,CdSe-ZnCdS,CdSe/ZnCdS (Cadmium selenide / zinc cadmium sulfide core/shell),,Aftenieva,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/quantum dots/CdSe-ZnCdS/Aftenieva.yml,0,nk,731,731,0.35,1.2,0.35,1.2,0.35,1.2
3118,other,OTHER - miscellaneous materials,Heat transfer fluids,TherminolVP-1,Therminol VP-1,,Otanicar,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/heat transfer fluids/Therminol VP-1/Otanicar.yml,0,k,0,66,0.0,inf,0.2,1.5,0.2,1.5
3119,other,OTHER - miscellaneous materials,Human body,blood,Blood,,Rowe,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/human body/blood/Rowe.yml,0,nk,2247,2247,2.0006,14.987155,2.0006,14.987155,2.0006,14.987155
3120,other,OTHER - miscellaneous materials,Human body,liver,Liver,,Giannios,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/human body/liver/Giannios.yml,5,k,0,368,0.45,1.551,0.45,1.551,0.45,1.551
3121,other,OTHER - miscellaneous materials,Human body,colon,Colon,,Giannios-mucosa,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/human body/colon/Giannios-mucosa.yml,5,k,0,368,0.45,1.551,0.45,1.551,0.45,1.551
3122,other,OTHER - miscellaneous materials,Human body,colon,Colon,,Giannios-submucosa,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/human body/colon/Giannios-submucosa.yml,5,k,0,368,0.45,1.551,0.45,1.551,0.45,1.551
3123,other,OTHER - miscellaneous materials,Human body,colon,Colon,,Giannios-serosa,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/human body/colon/Giannios-serosa.yml,5,k,0,368,0.45,1.551,0.45,1.551,0.45,1.551
3124,other,OTHER - miscellaneous materials,Human body,DNA,DNA,,Inagaki,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/human body/DNA/Inagaki.yml,0,nk,68,68,0.0151,0.6199,0.0151,0.6199,0.0151,0.6199
3125,other,OTHER - miscellaneous materials,Soots,acetylene_soot,Acetylene soot,,Dlazell,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/soots/acetylene soot/Dalzell.yml,0,nk,13,13,0.4358,10.0,0.4358,10.0,0.4358,10.0
3126,other,OTHER - miscellaneous materials,Soots,propane_soot,Propanee soot,,Dlazell,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/soots/propane soot/Dalzell.yml,0,nk,13,13,0.4358,10.0,0.4358,10.0,0.4358,10.0
3127,other,OTHER - miscellaneous materials,Soots,diesel_soot,Diesel soot,,Querry-NMSU,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/soots/diesel soot/Querry-NMSU.yml,0,nk,304,304,0.26,55.5556,0.26,55.5556,0.26,55.5556
3128,other,OTHER - miscellaneous materials,Soots,diesel_soot,Diesel soot,,Querry-NMSU-heated,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/soots/diesel soot/Querry-NMSU-heated.yml,0,nk,304,304,0.26,55.5556,0.26,55.5556,0.26,55.5556
3129,other,OTHER - miscellaneous materials,Soots,diesel_soot,Diesel soot,,Querry-UMKC,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/soots/diesel soot/Querry-UMKC.yml,0,nk,192,192,2.5,55.5556,2.5,55.5556,2.5,55.5556
3130,other,OTHER - miscellaneous materials,Clays,montmorillonite,Montmorillonite,,Querry,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/clays/montmorillonite/Querry.yml,0,nk,396,396,2.5,200.0,2.5,200.0,2.5,200.0
3131,other,OTHER - miscellaneous materials,Clays,kaolinite,Kaolinite,,Querry,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/clays/kaolinite/Querry.yml,0,nk,395,395,2.5,200.0,2.5,200.0,2.5,200.0
3132,other,OTHER - miscellaneous materials,Clays,illite,Illite,,Querry,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/clays/illite/Querry.yml,0,nk,392,392,2.5,200.0,2.5,200.0,2.5,200.0
3133,other,OTHER - miscellaneous materials,Silk,Bombyx_mori,Bombyx mori (silkworm) silk,,Bucciarelli-FPP_FA_Ex,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/silk/Bombyx mori/Bucciarelli-FPP_FA_Ex.yml,5,f,0,0,0.4,1.5,0.4,1.5,0.4,1.5
3134,other,OTHER - miscellaneous materials,Silk,Bombyx_mori,Bombyx mori (silkworm) silk,,Bucciarelli-FPP_FA_Unex,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/silk/Bombyx mori/Bucciarelli-FPP_FA_Unex.yml,5,f,0,0,0.4,1.5,0.4,1.5,0.4,1.5
3135,other,OTHER - miscellaneous materials,Silk,Bombyx_mori,Bombyx mori (silkworm) silk,,Bucciarelli-rSF_FA,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/silk/Bombyx mori/Bucciarelli-rSF_FA.yml,5,f,0,0,0.4,1.5,0.4,1.5,0.4,1.5
3136,other,OTHER - miscellaneous materials,Silk,Bombyx_mori,Bombyx mori (silkworm) silk,,Bucciarelli-rSF_H2O,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/silk/Bombyx mori/Bucciarelli-rSF_H2O.yml,5,f,0,0,0.4,1.5,0.4,1.5,0.4,1.5
3137,other,OTHER - miscellaneous materials,Silk,Bombyx_mori,Bombyx mori (silkworm) silk,,Bucciarelli-SPP_FA_Ex,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/silk/Bombyx mori/Bucciarelli-SPP_FA_Ex.yml,5,f,0,0,0.4,1.5,0.4,1.5,0.4,1.5
3138,other,OTHER - miscellaneous materials,Silk,Bombyx_mori,Bombyx mori (silkworm) silk,,Bucciarelli-SPP_FA_Unex,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/silk/Bombyx mori/Bucciarelli-SPP_FA_Unex.yml,5,f,0,0,0.4,1.5,0.4,1.5,0.4,1.5
3139,other,OTHER - miscellaneous materials,Silk,Bombyx_mori,Bombyx mori (silkworm) silk,,Bucciarelli-SN_FA,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/silk/Bombyx mori/Bucciarelli-SN_FA.yml,5,f,0,0,0.4,1.5,0.4,1.5,0.4,1.5
3140,other,OTHER - miscellaneous materials,Silk,Bombyx_mori,Bombyx mori (silkworm) silk,,Perotto,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/silk/Bombyx mori/Perotto.yml,5,k,0,130,0.3,1.7,0.3,1.7,0.3,1.7
3141,other,OTHER - miscellaneous materials,Silk,Bombyx_mori,Bombyx mori (silkworm) silk,,Perotto-uncrystallized,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/silk/Bombyx mori/Perotto-uncrystallized.yml,5,k,0,130,0.3,1.7,0.3,1.7,0.3,1.7
3142,other,OTHER - miscellaneous materials,Silk,Bombyx_mori,Bombyx mori (silkworm) silk,,Perotto-crystallized,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/silk/Bombyx mori/Perotto-crystallized.yml,5,k,0,130,0.3,1.7,0.3,1.7,0.3,1.7
3143,other,OTHER - miscellaneous materials,Silk,Antheraea_mylitta,Antheraea mylitta silk,,Perotto,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/silk/Antheraea mylitta/Perotto.yml,5,k,0,87,0.3,1.695,0.3,1.695,0.3,1.695
3144,other,OTHER - miscellaneous materials,Silk,Samia_ricini,Samia ricini (eri silkworm) silk,,Perotto,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/silk/Samia ricini/Perotto.yml,5,k,0,87,0.3,1.695,0.3,1.695,0.3,1.695
3145,other,OTHER - miscellaneous materials,Silk,Antheraea_assamensis,Antheraea assamensis silk,,Perotto,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/silk/Antheraea assamensis/Perotto.yml,5,k,0,87,0.3,1.695,0.3,1.695,0.3,1.695
3146,other,OTHER - miscellaneous materials,Exotic stuff,metamaterials,Metamaterials,,Valentine,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/refractiveindex.info-database/database/data-nk/other/exotic/metamaterials/Valentine.yml,0,n,24,0,1.2,1.775,1.2,1.775,1.2,1.775
3147,DL-f21,DL - formula 21: Drude Lorentz model,Ag - Silver,Ag,Ag (Silver),,Rakic-DLF,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/my_database/data-nk/DL/Ag/Rakic.yml,21,f,0,0,0.2066,12.4,0.2066,12.4,0.2066,12.4
3148,DL-f21,DL - formula 21: Drude Lorentz model,Ag - Silver,Ag,Ag (Silver),,Vial-DLF,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/my_database/data-nk/DL/Ag/Vial.yml,21,f,0,0,0.4,1.0,0.4,1.0,0.4,1.0
3149,DL-f21,DL - formula 21: Drude Lorentz model,Ag - Silver,Ag,Ag (Silver),,Lee-DLF,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/my_database/data-nk/DL/Ag/Lee.yml,21,f,0,0,0.25,1.0,0.25,1.0,0.25,1.0
3150,DL-f21,DL - formula 21: Drude Lorentz model,Al - Aluminium,Al,Al (Aluminium),,Rakic-DLF,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/my_database/data-nk/DL/Al/Rakic.yml,21,f,0,0,0.2066,12.4,0.2066,12.4,0.2066,12.4
3151,DL-f21,DL - formula 21: Drude Lorentz model,Au - Gold,Au,Au (Gold),,Rakic-DLF,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/my_database/data-nk/DL/Au/Rakic.yml,21,f,0,0,0.2066,12.4,0.2066,12.4,0.2066,12.4
3152,DL-f21,DL - formula 21: Drude Lorentz model,Au - Gold,Au,Au (Gold),,Stewart-DLF,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/my_database/data-nk/DL/Au/Stewart.yml,21,f,0,0,0.4,2.0,0.4,2.0,0.4,2.0
3153,DL-f21,DL - formula 21: Drude Lorentz model,Au - Gold,Au,Au (Gold),,Vial-DLF,/home/mnishida/usr/lib/RII_Pandas/src/riip/data/my_database/data-nk/DL/Au/Vial_dl.yml,21,f,0,0,0.5,1.0,0.5,1.0,0.5,1.0
